iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
16250,215,910,171,910,0.212087912087912,10,500,0.02,0.7813551425933838,0.7814388871192932
16500,160,910,179,910,0.1862637362637362,12,500,0.024,0.7797870635986328,0.7805240154266357
16750,133,910,195,910,0.1802197802197802,25,500,0.05,0.7757258415222168,0.7728168368339539
17000,220,910,216,910,0.2395604395604395,30,500,0.06,0.7711065411567688,0.7704465985298157
17250,128,910,225,910,0.1939560439560439,30,500,0.06,0.77248215675354,0.773037850856781
17500,193,910,266,910,0.2521978021978022,20,500,0.04,0.765950620174408,0.7650560140609741
17750,206,910,214,910,0.2307692307692307,40,500,0.08,0.7659522891044617,0.7651212811470032
18000,210,910,218,910,0.2351648351648351,10,500,0.02,0.7643004655838013,0.767305850982666
18250,208,910,216,910,0.2329670329670329,30,500,0.06,0.766144871711731,0.7657835483551025
18500,101,910,192,910,0.160989010989011,30,500,0.06,0.7716296315193176,0.7718906402587891
18750,229,910,242,910,0.2587912087912088,10,500,0.02,0.764740526676178,0.7640278339385986
19000,256,910,259,910,0.2829670329670329,4,500,0.008,0.7589936852455139,0.759905993938446
19250,170,910,253,910,0.2324175824175824,10,500,0.02,0.7594625949859619,0.7596255540847778
19500,236,910,213,910,0.2467032967032967,30,500,0.06,0.7538883686065674,0.7539169192314148
19750,144,910,210,910,0.1945054945054945,25,500,0.05,0.7602020502090454,0.7593290209770203
20000,209,910,253,910,0.2538461538461538,30,500,0.06,0.7512009143829346,0.7510345578193665
20250,193,910,241,910,0.2384615384615384,10,500,0.02,0.7525617480278015,0.7528443336486816
20500,230,910,216,910,0.245054945054945,40,500,0.08,0.7529123425483704,0.7526281476020813
20750,233,910,268,910,0.2752747252747253,43,500,0.086,0.7476205229759216,0.7491673827171326
21000,256,910,236,910,0.2703296703296703,27,500,0.054,0.7483705878257751,0.7481809258460999
21250,261,910,206,910,0.2565934065934065,21,500,0.042,0.7461012005805969,0.7472855448722839
21500,244,910,283,910,0.2895604395604396,50,500,0.1,0.7425039410591125,0.741237461566925
21750,237,910,261,910,0.2736263736263736,40,500,0.08,0.7407814860343933,0.7409577965736389
22000,265,910,227,910,0.2703296703296703,44,500,0.088,0.7401602268218994,0.7395208477973938
22250,253,910,245,910,0.2736263736263736,40,500,0.08,0.739351212978363,0.7384953498840332
22500,261,910,218,910,0.2631868131868132,36,500,0.072,0.738659143447876,0.7379031181335449
22750,299,910,263,910,0.3087912087912088,34,500,0.068,0.7359934449195862,0.7364456653594971
23000,251,910,230,910,0.2642857142857143,30,500,0.06,0.7369422912597656,0.7365122437477112
23250,255,910,269,910,0.2879120879120879,35,500,0.07,0.7351168990135193,0.7359681725502014
23500,293,910,237,910,0.2912087912087912,27,500,0.054,0.7349780797958374,0.7352771162986755
23750,278,910,264,910,0.2978021978021978,50,500,0.1,0.733563244342804,0.7335842847824097
24000,270,910,268,910,0.2956043956043956,44,500,0.088,0.7337899804115295,0.7335414290428162
24250,285,910,234,910,0.2851648351648351,46,500,0.092,0.7346556186676025,0.732764482498169
24500,262,910,247,910,0.2796703296703297,32,500,0.064,0.7338455319404602,0.7325379848480225
24750,243,910,231,910,0.2604395604395604,50,500,0.1,0.7325066924095154,0.732993483543396
25000,286,910,252,910,0.2956043956043956,36,500,0.072,0.7314570546150208,0.7321437001228333
25250,275,910,251,910,0.289010989010989,33,500,0.066,0.7318583726882935,0.733660101890564
25500,292,910,256,910,0.3010989010989011,40,500,0.08,0.7328376770019531,0.7316953539848328
25750,278,910,256,910,0.2934065934065934,45,500,0.09,0.7322244048118591,0.7311145663261414
26000,299,910,245,910,0.2989010989010989,42,500,0.084,0.7330822944641113,0.7307645678520203
26250,261,910,227,910,0.2681318681318681,36,500,0.072,0.730548620223999,0.730678379535675
26500,293,910,243,910,0.2945054945054945,26,500,0.052,0.7314687371253967,0.7325319647789001
26750,264,910,251,910,0.2829670329670329,36,500,0.072,0.7307415008544922,0.7301031351089478
27000,299,910,220,910,0.2851648351648351,44,500,0.088,0.7326226234436035,0.7297273278236389
27250,310,910,244,910,0.3043956043956043,38,500,0.076,0.7321401238441467,0.7319649457931519
27500,281,910,242,910,0.2873626373626373,46,500,0.092,0.7319687008857727,0.7310011386871338
27750,280,910,257,910,0.295054945054945,33,500,0.066,0.7323493957519531,0.7308793663978577
28000,294,910,255,910,0.3016483516483516,37,500,0.074,0.7309966087341309,0.7304967641830444
28250,276,910,239,910,0.2829670329670329,41,500,0.082,0.7316041588783264,0.7291812896728516
28500,282,910,259,910,0.2972527472527472,45,500,0.09,0.7305205464363098,0.7304424047470093
28750,289,910,278,910,0.3115384615384615,32,500,0.064,0.730640172958374,0.7312980890274048
29000,279,910,230,910,0.2796703296703297,26,500,0.052,0.7288780808448792,0.7303265929222107
29250,294,910,227,910,0.2862637362637362,42,500,0.084,0.7320894002914429,0.7310811877250671
29500,275,910,244,910,0.2851648351648351,50,500,0.1,0.7317817807197571,0.7304507493972778
29750,287,910,201,910,0.2681318681318681,38,500,0.076,0.7290349006652832,0.7298449873924255
30000,266,910,235,910,0.2752747252747253,41,500,0.082,0.7309783697128296,0.73207688331604
