iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,500,0.0,4.314272880554199,4.3142571449279785
250,0,910,0,910,0.0,0,500,0.0,2.431351661682129,2.432036638259888
500,10,910,82,910,0.0505494505494505,0,500,0.0,1.4625135660171509,1.4621435403823853
750,93,910,55,910,0.0813186813186813,0,500,0.0,1.1608662605285645,1.1589555740356443
1000,130,910,80,910,0.1153846153846153,0,500,0.0,0.9533779621124268,0.9522441625595092
1250,140,910,86,910,0.1241758241758241,121,500,0.242,0.7784208059310913,0.779716968536377
1500,278,910,126,910,0.2219780219780219,440,500,0.88,0.6445274949073792,0.647382378578186
1750,544,910,278,910,0.4516483516483516,500,500,1.0,0.5301163196563721,0.5324259996414185
2000,797,910,510,910,0.7181318681318681,500,500,1.0,0.400543212890625,0.4010258913040161
2250,880,910,812,910,0.9296703296703296,500,500,1.0,0.3032604157924652,0.3027158975601196
2500,890,910,890,910,0.978021978021978,500,500,1.0,0.2575117349624634,0.2569720149040222
2750,890,910,890,910,0.978021978021978,500,500,1.0,0.241841048002243,0.241647183895111
3000,890,910,890,910,0.978021978021978,500,500,1.0,0.2316751033067703,0.2317055314779281
3250,890,910,890,910,0.978021978021978,500,500,1.0,0.2250317335128784,0.2249142825603485
3500,890,910,890,910,0.978021978021978,500,500,1.0,0.2211833000183105,0.22128726541996
3750,890,910,890,910,0.978021978021978,500,500,1.0,0.2172229588031768,0.2176274061203003
4000,890,910,890,910,0.978021978021978,500,500,1.0,0.2148263156414032,0.2146866917610168
4250,890,910,890,910,0.978021978021978,500,500,1.0,0.2132000774145126,0.2128962278366089
4500,890,910,890,910,0.978021978021978,500,500,1.0,0.2110584825277328,0.211583599448204
4750,890,910,890,910,0.978021978021978,500,500,1.0,0.2109314352273941,0.2106873393058776
5000,890,910,890,910,0.978021978021978,500,500,1.0,0.2084250599145889,0.2087379842996597
5250,890,910,890,910,0.978021978021978,500,500,1.0,0.2077267616987228,0.2078661471605301
5500,890,910,890,910,0.978021978021978,500,500,1.0,0.2068159282207489,0.2071789503097534
5750,890,910,890,910,0.978021978021978,500,500,1.0,0.2058954685926437,0.2056595236063003
6000,890,910,890,910,0.978021978021978,500,500,1.0,0.2053791880607605,0.2056667953729629
6250,890,910,890,910,0.978021978021978,500,500,1.0,0.205009251832962,0.2047058939933776
6500,890,910,890,910,0.978021978021978,500,500,1.0,0.203781172633171,0.2034918218851089
6750,890,910,890,910,0.978021978021978,500,500,1.0,0.2038715779781341,0.2042202204465866
7000,890,910,890,910,0.978021978021978,500,500,1.0,0.2028659433126449,0.2032982110977172
7250,890,910,890,910,0.978021978021978,500,500,1.0,0.2027890235185623,0.2027680277824401
7500,890,910,890,910,0.978021978021978,500,500,1.0,0.2023944854736328,0.2021891772747039
7750,890,910,890,910,0.978021978021978,500,500,1.0,0.2025022059679031,0.2021379619836807
8000,890,910,890,910,0.978021978021978,500,500,1.0,0.2021920382976532,0.202469065785408
8250,890,910,890,910,0.978021978021978,500,500,1.0,0.2014932781457901,0.2015967518091201
8500,890,910,890,910,0.978021978021978,500,500,1.0,0.2016500979661941,0.2013435512781143
8750,890,910,890,910,0.978021978021978,500,500,1.0,0.201248437166214,0.2014853805303573
9000,890,910,890,910,0.978021978021978,500,500,1.0,0.2006330490112304,0.2008043527603149
