iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,0,0,2.853680372238159,2.853668451309204
250,0,910,90,910,0.0494505494505494,0,0,0,1.800025463104248,1.7994449138641355
500,90,910,90,910,0.0989010989010989,0,0,0,1.0597251653671265,1.0597848892211914
750,56,910,90,910,0.0802197802197802,0,0,0,1.0013208389282229,1.0011602640151978
1000,131,910,90,910,0.1214285714285714,0,0,0,0.9801872968673706,0.9801535606384276
1250,287,910,136,910,0.2324175824175824,0,0,0,0.943198263645172,0.9436188340187072
1500,491,910,184,910,0.3708791208791209,0,0,0,0.8916822671890259,0.8922882080078125
1750,746,910,323,910,0.5873626373626374,0,0,0,0.8626837730407715,0.8630986213684082
2000,418,910,299,910,0.3939560439560439,0,0,0,0.8844571113586426,0.8845846652984619
2250,732,910,478,910,0.6648351648351648,0,0,0,0.8468940258026123,0.8458243012428284
2500,756,910,464,910,0.6703296703296703,0,0,0,0.8477238416671753,0.8487656116485596
2750,800,910,440,910,0.6813186813186813,0,0,0,0.8362650871276855,0.8368669152259827
3000,810,910,382,910,0.654945054945055,0,0,0,0.831379234790802,0.8324297070503235
3250,890,910,496,910,0.7615384615384615,0,0,0,0.8328765630722046,0.8327321410179138
3500,720,910,490,910,0.6648351648351648,0,0,0,0.8214417099952698,0.8208767771720886
3750,829,910,523,910,0.7428571428571429,0,0,0,0.8207976818084717,0.8196680545806885
4000,890,910,571,910,0.8027472527472528,0,0,0,0.8230451345443726,0.8232805132865906
4250,866,910,591,910,0.8005494505494506,0,0,0,0.8115081787109375,0.811176061630249
4500,820,910,590,910,0.7747252747252747,0,0,0,0.812025785446167,0.8113332986831665
4750,840,910,710,910,0.8516483516483516,0,0,0,0.8045193552970886,0.8037654161453247
5000,697,910,522,910,0.6697802197802197,0,0,0,0.8137316107749939,0.814353346824646
5250,895,910,751,910,0.9043956043956044,0,0,0,0.7951847910881042,0.7956430315971375
5500,844,910,754,910,0.878021978021978,0,0,0,0.7984340190887451,0.7974799871444702
5750,887,910,740,910,0.893956043956044,0,0,0,0.7972734570503235,0.798413097858429
6000,900,910,839,910,0.9554945054945057,0,0,0,0.7907425165176392,0.7905020117759705
6250,907,910,718,910,0.8928571428571429,0,0,0,0.7869921326637268,0.7873709201812744
6500,904,910,820,910,0.9472527472527472,0,0,0,0.7854931354522705,0.7859567999839783
6750,900,910,752,910,0.9076923076923076,0,0,0,0.7900603413581848,0.7893439531326294
7000,910,910,713,910,0.8917582417582418,0,0,0,0.7897673845291138,0.7894635200500488
7250,890,910,856,910,0.9593406593406594,0,0,0,0.7821995615959167,0.7819702625274658
7500,903,910,785,910,0.9274725274725276,0,0,0,0.7820041179656982,0.7814240455627441
7750,885,910,807,910,0.9296703296703296,0,0,0,0.7863781452178955,0.7858413457870483
8000,880,910,821,910,0.9346153846153846,0,0,0,0.7861267924308777,0.7868589758872986
8250,910,910,713,910,0.8917582417582418,0,0,0,0.7851126194000244,0.7860420942306519
8500,853,910,857,910,0.9395604395604396,0,0,0,0.7764810919761658,0.7765005230903625
8750,864,910,668,910,0.8417582417582418,0,0,0,0.7833699584007263,0.7843876481056213
9000,896,910,862,910,0.965934065934066,0,0,0,0.7804775834083557,0.7802337408065796
