iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
10250,840,910,840,910,0.9230769230769232,490,500,0.98,0.2576926946640014,0.2575161159038543
10500,880,910,846,910,0.9483516483516484,500,500,1.0,0.244743138551712,0.2451551258563995
10750,865,910,870,910,0.9532967032967034,490,500,0.98,0.2509899437427521,0.2513415217399597
11000,865,910,830,910,0.9313186813186812,480,500,0.96,0.2456072568893432,0.2447111457586288
11250,860,910,866,910,0.9483516483516484,480,500,0.96,0.242302805185318,0.2424225658178329
11500,860,910,857,910,0.9434065934065934,500,500,1.0,0.245412215590477,0.2446630299091339
11750,830,910,850,910,0.9230769230769232,480,500,0.96,0.250493973493576,0.2509583532810211
12000,870,910,866,910,0.953846153846154,500,500,1.0,0.2425450831651687,0.2429106384515762
12250,880,910,830,910,0.9395604395604396,500,500,1.0,0.2507635354995727,0.2496611475944519
12500,880,910,830,910,0.9395604395604396,500,500,1.0,0.2422409206628799,0.2422932684421539
12750,888,910,828,910,0.9428571428571428,474,500,0.948,0.2418134659528732,0.2412497401237487
13000,870,910,825,910,0.9313186813186812,490,500,0.98,0.2419447749853134,0.2422564923763275
13250,890,910,870,910,0.967032967032967,500,500,1.0,0.2367837727069854,0.2366633266210556
13500,883,910,854,910,0.9543956043956044,500,500,1.0,0.241734892129898,0.240683302283287
13750,880,910,830,910,0.9395604395604396,470,500,0.94,0.2391556948423385,0.2383233606815338
14000,880,910,850,910,0.9505494505494504,500,500,1.0,0.2340546548366546,0.2341048866510391
14250,870,910,856,910,0.9483516483516484,500,500,1.0,0.2336472868919372,0.2331935763359069
14500,884,910,866,910,0.9615384615384616,500,500,1.0,0.2311446815729141,0.2312360554933548
14750,870,910,890,910,0.967032967032967,495,500,0.99,0.2330678552389145,0.2332836985588073
15000,870,910,865,910,0.9532967032967034,500,500,1.0,0.2335713058710098,0.2336686104536056
15250,890,910,867,910,0.9653846153846154,500,500,1.0,0.23458993434906,0.234323501586914
15500,890,910,870,910,0.967032967032967,490,500,0.98,0.2255862355232238,0.2258336842060089
15750,890,910,843,910,0.952197802197802,500,500,1.0,0.2321761101484298,0.2323287427425384
16000,880,910,874,910,0.9637362637362638,490,500,0.98,0.2294885814189911,0.2299383282661438
16250,880,910,890,910,0.9725274725274724,500,500,1.0,0.2250147312879562,0.2248318046331405
16500,890,910,890,910,0.978021978021978,490,500,0.98,0.228662222623825,0.2290142029523849
16750,880,910,890,910,0.9725274725274724,500,500,1.0,0.224351480603218,0.223718985915184
17000,890,910,880,910,0.9725274725274724,500,500,1.0,0.2237685322761535,0.2237302660942077
17250,890,910,880,910,0.9725274725274724,500,500,1.0,0.2233204692602157,0.2225959748029709
17500,890,910,880,910,0.9725274725274724,500,500,1.0,0.222409039735794,0.2220027595758438
17750,890,910,885,910,0.9752747252747253,495,500,0.99,0.222019761800766,0.2220219820737838
18000,880,910,880,910,0.967032967032967,500,500,1.0,0.221917450428009,0.221981406211853
18250,890,910,876,910,0.9703296703296704,500,500,1.0,0.2187296897172927,0.2187278419733047
18500,890,910,887,910,0.9763736263736263,500,500,1.0,0.2194951623678207,0.2190995067358017
18750,890,910,870,910,0.967032967032967,500,500,1.0,0.2204815298318863,0.2204495221376419
19000,890,910,884,910,0.9747252747252748,493,500,0.986,0.2186897844076156,0.2184804528951645
19250,890,910,890,910,0.978021978021978,500,500,1.0,0.2153521478176117,0.2155752182006836
19500,890,910,890,910,0.978021978021978,500,500,1.0,0.2148644775152206,0.2146368771791458
19750,880,910,874,910,0.9637362637362638,500,500,1.0,0.2159856408834457,0.2158869206905365
20000,890,910,880,910,0.9725274725274724,500,500,1.0,0.2131533026695251,0.2133476883172989
20250,890,910,890,910,0.978021978021978,500,500,1.0,0.2129809409379959,0.2125974893569946
20500,890,910,890,910,0.978021978021978,500,500,1.0,0.2121477872133255,0.212270125746727
20750,890,910,890,910,0.978021978021978,500,500,1.0,0.2110225856304168,0.2110216170549392
21000,890,910,890,910,0.978021978021978,500,500,1.0,0.211160808801651,0.210714191198349
21250,890,910,890,910,0.978021978021978,500,500,1.0,0.2103854566812515,0.210171565413475
21500,890,910,890,910,0.978021978021978,500,500,1.0,0.209138736128807,0.2093207389116287
21750,890,910,890,910,0.978021978021978,500,500,1.0,0.2083974778652191,0.2084025889635086
22000,890,910,890,910,0.978021978021978,500,500,1.0,0.2082694619894027,0.2085069417953491
22250,890,910,890,910,0.978021978021978,500,500,1.0,0.2079679071903228,0.2086289227008819
22500,890,910,890,910,0.978021978021978,500,500,1.0,0.207366794347763,0.2074895501136779
22750,890,910,890,910,0.978021978021978,500,500,1.0,0.2065213769674301,0.2066157162189483
23000,890,910,890,910,0.978021978021978,500,500,1.0,0.2065008282661438,0.2063758820295334
23250,890,910,890,910,0.978021978021978,500,500,1.0,0.2050453722476959,0.205189362168312
23500,890,910,890,910,0.978021978021978,500,500,1.0,0.2054348140954971,0.2057219296693802
23750,890,910,890,910,0.978021978021978,500,500,1.0,0.204922616481781,0.2046457082033157
24000,890,910,890,910,0.978021978021978,500,500,1.0,0.2045514732599258,0.2043673694133758
24250,890,910,890,910,0.978021978021978,500,500,1.0,0.2041635662317276,0.2042305767536163
24500,890,910,890,910,0.978021978021978,500,500,1.0,0.2037713080644607,0.2035872787237167
24750,890,910,890,910,0.978021978021978,500,500,1.0,0.203768104314804,0.2034465819597244
25000,890,910,890,910,0.978021978021978,500,500,1.0,0.2037677019834518,0.2035414725542068
25250,890,910,890,910,0.978021978021978,500,500,1.0,0.2036563456058502,0.2033343464136123
25500,890,910,890,910,0.978021978021978,500,500,1.0,0.2034331262111663,0.2033558338880539
25750,890,910,890,910,0.978021978021978,500,500,1.0,0.2035886347293853,0.2031197994947433
26000,890,910,890,910,0.978021978021978,500,500,1.0,0.2032770663499832,0.2030279040336609
26250,890,910,890,910,0.978021978021978,500,500,1.0,0.2030787020921707,0.2034840583801269
26500,890,910,890,910,0.978021978021978,500,500,1.0,0.2029599547386169,0.2029007524251938
26750,890,910,890,910,0.978021978021978,500,500,1.0,0.2028239220380783,0.2030253261327743
27000,890,910,890,910,0.978021978021978,500,500,1.0,0.203205719590187,0.2032929956912994
27250,890,910,890,910,0.978021978021978,500,500,1.0,0.2033544480800628,0.203315868973732
27500,890,910,890,910,0.978021978021978,500,500,1.0,0.2028943598270416,0.2032354921102523
27750,890,910,890,910,0.978021978021978,500,500,1.0,0.2033343911170959,0.2032467722892761
28000,890,910,890,910,0.978021978021978,500,500,1.0,0.2029668241739273,0.2030111104249954
28250,890,910,890,910,0.978021978021978,500,500,1.0,0.203066885471344,0.2031292468309402
28500,890,910,890,910,0.978021978021978,500,500,1.0,0.2029970735311508,0.203040674328804
28750,890,910,890,910,0.978021978021978,500,500,1.0,0.2030579149723053,0.2029277980327606
29000,890,910,890,910,0.978021978021978,500,500,1.0,0.2027882039546966,0.2031843066215515
29250,890,910,890,910,0.978021978021978,500,500,1.0,0.2029225975275039,0.2025842666625976
29500,890,910,890,910,0.978021978021978,500,500,1.0,0.2030060738325119,0.2032799869775772
29750,890,910,890,910,0.978021978021978,500,500,1.0,0.2030610889196396,0.2028482407331466
30000,890,910,890,910,0.978021978021978,500,500,1.0,0.20295679569244385,0.20314930379390717
