iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,500,0.0,4.314272880554199,4.3142571449279785
250,0,910,0,910,0.0,0,500,0.0,2.68682074546814,2.6873083114624023
500,10,910,80,910,0.0494505494505494,0,500,0.0,1.7558494806289673,1.7551041841506958
750,10,910,72,910,0.045054945054945,0,500,0.0,1.3741505146026611,1.3717968463897705
1000,90,910,74,910,0.0901098901098901,0,500,0.0,1.17833149433136,1.1776208877563477
1250,90,910,71,910,0.0884615384615384,0,500,0.0,1.040913701057434,1.0407474040985107
1500,106,910,88,910,0.1065934065934065,0,500,0.0,0.9043148756027222,0.9051657319068908
1750,99,910,94,910,0.106043956043956,60,500,0.12,0.7603614330291748,0.762098491191864
2000,179,910,156,910,0.184065934065934,187,500,0.374,0.6536632776260376,0.6543295979499817
2250,279,910,218,910,0.273076923076923,385,500,0.77,0.5899097919464111,0.5899657607078552
2500,351,910,293,910,0.3538461538461538,480,500,0.96,0.5310203433036804,0.5310609936714172
2750,426,910,413,910,0.460989010989011,500,500,1.0,0.4643794000148773,0.4642794132232666
3000,593,910,530,910,0.6170329670329671,500,500,1.0,0.376646488904953,0.3772465586662292
3250,702,910,651,910,0.7434065934065934,500,500,1.0,0.3007820844650268,0.3005341291427612
3500,855,910,785,910,0.9010989010989012,500,500,1.0,0.2536534368991852,0.2534805238246918
3750,890,910,860,910,0.9615384615384616,500,500,1.0,0.2319470345973968,0.2322323620319366
4000,890,910,880,910,0.9725274725274724,500,500,1.0,0.2209615260362625,0.2206576764583587
4250,890,910,890,910,0.978021978021978,500,500,1.0,0.2157163172960281,0.2155509442090988
4500,890,910,890,910,0.978021978021978,500,500,1.0,0.2122292965650558,0.2127371430397033
4750,890,910,890,910,0.978021978021978,500,500,1.0,0.2102408409118652,0.2099729925394058
5000,890,910,890,910,0.978021978021978,500,500,1.0,0.2075534462928772,0.2078758627176284
5250,890,910,890,910,0.978021978021978,500,500,1.0,0.2064364552497863,0.2067084908485412
5500,890,910,890,910,0.978021978021978,500,500,1.0,0.2058348208665847,0.2059979289770126
5750,890,910,890,910,0.978021978021978,500,500,1.0,0.2041762918233871,0.2043084651231765
6000,890,910,890,910,0.978021978021978,500,500,1.0,0.2042001783847808,0.2044605463743209
6250,890,910,890,910,0.978021978021978,500,500,1.0,0.2034475207328796,0.2032922357320785
6500,890,910,890,910,0.978021978021978,500,500,1.0,0.2028644233942031,0.2028604447841644
6750,890,910,890,910,0.978021978021978,500,500,1.0,0.2025650739669799,0.2026603668928146
