iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,0,0,0,0.0,0,500,0.0,3.9291937351226807,3.929254055023194
250,0,0,0,0,0.0,0,500,0.0,2.7993860244750977,2.799276113510132
500,0,0,0,0,0.0,0,500,0.0,1.5688581466674805,1.5693953037261963
750,0,0,0,0,0.0,0,500,0.0,1.2881051301956177,1.2882837057113647
1000,0,0,0,0,0.0,0,500,0.0,1.143418312072754,1.1464030742645264
1250,0,0,0,0,0.0,0,500,0.0,1.0710325241088867,1.0689995288848877
1500,0,0,0,0,0.0,0,500,0.0,1.035412311553955,1.0369664430618286
1750,0,0,0,0,0.0,0,500,0.0,0.9937848448753356,0.994654417037964
2000,0,0,0,0,0.0,0,500,0.0,0.9731738567352296,0.9768393635749816
2250,0,0,0,0,0.0,0,500,0.0,0.9533117413520812,0.9530263543128968
2500,0,0,0,0,0.0,0,500,0.0,0.9341488480567932,0.9329166412353516
2750,0,0,0,0,0.0,0,500,0.0,0.931722104549408,0.9305856227874756
3000,0,0,0,0,0.0,0,500,0.0,0.9159582257270812,0.9142978191375732
3250,0,0,0,0,0.0,10,500,0.02,0.8984116911888123,0.9002135992050171
3500,0,0,0,0,0.0,0,500,0.0,0.8914701342582703,0.8915965557098389
3750,0,0,0,0,0.0,0,500,0.0,0.8938001394271851,0.8910426497459412
4000,0,0,0,0,0.0,0,500,0.0,0.8789754509925842,0.8804171085357666
4250,0,0,0,0,0.0,0,500,0.0,0.8778041005134583,0.8773238658905029
4500,0,0,0,0,0.0,0,500,0.0,0.8656632900238037,0.867206335067749
4750,0,0,0,0,0.0,0,500,0.0,0.8603910207748413,0.8632652759552002
5000,0,0,0,0,0.0,0,500,0.0,0.8528633713722229,0.8549085259437561
5250,0,0,0,0,0.0,0,500,0.0,0.8440247178077698,0.845263659954071
5500,0,0,0,0,0.0,20,500,0.04,0.841213583946228,0.8406236171722412
5750,0,0,0,0,0.0,0,500,0.0,0.8385922312736511,0.8350814580917358
6000,0,0,0,0,0.0,10,500,0.02,0.8335885405540466,0.8318507671356201
6250,0,0,0,0,0.0,0,500,0.0,0.8294171094894409,0.8280965685844421
6500,0,0,0,0,0.0,10,500,0.02,0.8251292705535889,0.8260993957519531
6750,0,0,0,0,0.0,20,500,0.04,0.8147835731506348,0.8164221048355103
7000,0,0,0,0,0.0,0,500,0.0,0.8145026564598083,0.8116228580474854
7250,0,0,0,0,0.0,10,500,0.02,0.8088054656982422,0.808748185634613
7500,0,0,0,0,0.0,5,500,0.01,0.8089994192123413,0.8091551065444946
7750,0,0,0,0,0.0,20,500,0.04,0.8040130138397217,0.8033389449119568
8000,0,0,0,0,0.0,20,500,0.04,0.8028550148010254,0.8043617010116577
8250,0,0,0,0,0.0,10,500,0.02,0.8033086657524109,0.8031933307647705
8500,0,0,0,0,0.0,16,500,0.032,0.8017746210098267,0.8016334772109985
8750,0,0,0,0,0.0,0,500,0.0,0.7981929779052734,0.7968594431877136
9000,0,0,0,0,0.0,15,500,0.03,0.7915655374526978,0.7908404469490051
9250,0,0,0,0,0.0,0,500,0.0,0.7914224863052368,0.7935417294502258
9500,0,0,0,0,0.0,0,500,0.0,0.7877709269523621,0.7866773009300232
9750,0,0,0,0,0.0,0,500,0.0,0.7899349927902222,0.7885677814483643
10000,0,0,0,0,0.0,12,500,0.024,0.787019670009613,0.7858726382255554
10250,0,0,0,0,0.0,0,500,0.0,0.7852641344070435,0.7865561842918396
10500,0,0,0,0,0.0,0,500,0.0,0.7786503434181213,0.7771133184432983
10750,0,0,0,0,0.0,0,500,0.0,0.778662919998169,0.7793576717376709
11000,0,0,0,0,0.0,14,500,0.028,0.7736846208572388,0.7731178402900696
11250,0,0,0,0,0.0,10,500,0.02,0.7736032605171204,0.7717125415802002
11500,0,0,0,0,0.0,10,500,0.02,0.7727023959159851,0.7741857767105103
11750,0,0,0,0,0.0,12,500,0.024,0.7676553130149841,0.7662204504013062
12000,0,0,0,0,0.0,7,500,0.014,0.7657520771026611,0.767848789691925
12250,0,0,0,0,0.0,0,500,0.0,0.7645034790039062,0.7627909779548645
12500,0,0,0,0,0.0,1,500,0.002,0.7618539929389954,0.7639607191085815
12750,0,0,0,0,0.0,10,500,0.02,0.7636125683784485,0.7628704905509949
13000,0,0,0,0,0.0,20,500,0.04,0.7599760293960571,0.7617260217666626
13250,0,0,0,0,0.0,5,500,0.01,0.7551285624504089,0.7528951168060303
13500,0,0,0,0,0.0,13,500,0.026,0.7568271160125732,0.755634605884552
13750,0,0,0,0,0.0,23,500,0.046,0.7538408637046814,0.7525522708892822
14000,0,0,0,0,0.0,13,500,0.026,0.7519888877868652,0.7528612613677979
14250,0,0,0,0,0.0,21,500,0.042,0.756476640701294,0.7556294202804565
14500,0,0,0,0,0.0,12,500,0.024,0.7531096935272217,0.7546966075897217
14750,0,0,0,0,0.0,20,500,0.04,0.7482105493545532,0.7476754784584045
15000,0,0,0,0,0.0,6,500,0.012,0.7516897320747375,0.7484691739082336
15250,0,0,0,0,0.0,13,500,0.026,0.7441165447235107,0.7479308843612671
15500,0,0,0,0,0.0,10,500,0.02,0.7465875744819641,0.7477428913116455
