iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
26750,278,910,320,910,0.3285714285714285,15,500,0.03,0.7815952897071838,0.780547022819519
27000,275,910,338,910,0.3368131868131868,10,500,0.02,0.781769335269928,0.7784916162490845
27250,281,910,331,910,0.3362637362637363,10,500,0.02,0.7819676995277405,0.781261682510376
27500,265,910,324,910,0.3236263736263736,10,500,0.02,0.7814757823944092,0.7818329334259033
27750,279,910,318,910,0.328021978021978,12,500,0.024,0.7812440991401672,0.7797801494598389
28000,290,910,318,910,0.334065934065934,10,500,0.02,0.7803276181221008,0.7805534601211548
28250,306,910,354,910,0.3626373626373626,10,500,0.02,0.7798312902450562,0.7798262238502502
28500,270,910,347,910,0.339010989010989,10,500,0.02,0.7812034487724304,0.7811805605888367
28750,292,910,353,910,0.3543956043956044,14,500,0.028,0.7809812426567078,0.7816854119300842
29000,282,910,343,910,0.3434065934065934,13,500,0.026,0.7785180807113647,0.7809028625488281
29250,293,910,335,910,0.345054945054945,20,500,0.04,0.7816624641418457,0.7800289988517761
29500,261,910,340,910,0.3302197802197802,12,500,0.024,0.7806639075279236,0.7801812887191772
29750,318,910,341,910,0.3620879120879121,10,500,0.02,0.7801089286804199,0.7797855138778687
30000,279,910,330,910,0.3346153846153846,10,500,0.02,0.7803917527198792,0.7811000347137451
