iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,500,0.0,4.237463474273682,4.237362384796143
250,80,910,80,910,0.0879120879120879,0,500,0.0,1.4682307243347168,1.4661272764205933
500,100,910,90,910,0.1043956043956044,0,500,0.0,0.8939468860626221,0.8933194875717163
750,139,910,95,910,0.1285714285714285,181,500,0.362,0.6683310866355896,0.6672934889793396
1000,531,910,339,910,0.478021978021978,370,500,0.74,0.557502031326294,0.5594781637191772
1250,720,910,482,910,0.6604395604395604,430,500,0.86,0.5244722962379456,0.5240975022315979
1500,806,910,660,910,0.8054945054945055,450,500,0.9,0.4040984809398651,0.4044816493988037
1750,797,910,715,910,0.8307692307692308,450,500,0.9,0.3490712344646454,0.3491874039173126
2000,828,910,706,910,0.8428571428571429,435,500,0.87,0.3450628221035003,0.3455341458320617
2250,840,910,700,910,0.8461538461538461,449,500,0.898,0.293580561876297,0.2930231988430023
2500,870,910,750,910,0.8901098901098901,470,500,0.94,0.2935959994792938,0.2939260601997375
2750,846,910,728,910,0.8648351648351649,490,500,0.98,0.2804261147975921,0.2799291312694549
3000,822,910,760,910,0.8692307692307693,470,500,0.94,0.2690171599388122,0.2689272761344909
3250,857,910,770,910,0.893956043956044,490,500,0.98,0.2817607223987579,0.2826031446456909
3500,885,910,730,910,0.8873626373626373,490,500,0.98,0.2626202404499054,0.2628251910209656
3750,890,910,830,910,0.945054945054945,496,500,0.992,0.254537433385849,0.2545892596244812
4000,850,910,744,910,0.8758241758241758,447,500,0.894,0.2923446595668793,0.2919593155384063
4250,854,910,817,910,0.918131868131868,485,500,0.97,0.264986127614975,0.2645175755023956
4500,880,910,866,910,0.9593406593406594,486,500,0.972,0.2498256266117096,0.2497298568487167
4750,877,910,795,910,0.9186813186813186,470,500,0.94,0.2836286127567291,0.2837561368942261
5000,890,910,866,910,0.9648351648351648,490,500,0.98,0.2421464323997497,0.2420933842658996
5250,880,910,870,910,0.9615384615384616,484,500,0.968,0.2390672117471695,0.2395454794168472
5500,880,910,855,910,0.9532967032967034,500,500,1.0,0.2361151576042175,0.2366285920143127
5750,890,910,829,910,0.9445054945054944,485,500,0.97,0.2584226727485657,0.2584236562252044
6000,869,910,850,910,0.9445054945054944,490,500,0.98,0.2364111840724945,0.2364676147699356
6250,890,910,880,910,0.9725274725274724,470,500,0.94,0.2349301278591156,0.2347774356603622
6500,890,910,830,910,0.945054945054945,490,500,0.98,0.2345004975795745,0.2335239201784134
6750,880,910,880,910,0.967032967032967,500,500,1.0,0.2335800528526306,0.2338275909423828
7000,850,910,877,910,0.9489010989010987,500,500,1.0,0.2306034117937088,0.2310087084770202
7250,890,910,866,910,0.9648351648351648,500,500,1.0,0.2326417714357376,0.232530266046524
7500,890,910,880,910,0.9725274725274724,500,500,1.0,0.2297135889530182,0.2294944822788238
7750,880,910,890,910,0.9725274725274724,500,500,1.0,0.2279030680656433,0.2276844233274459
8000,870,910,871,910,0.9565934065934066,480,500,0.96,0.226765289902687,0.2272079139947891
8250,890,910,880,910,0.9725274725274724,500,500,1.0,0.2317602038383484,0.2315747439861297
8500,840,910,825,910,0.9148351648351648,500,500,1.0,0.2360157370567321,0.2363258004188537
8750,890,910,880,910,0.9725274725274724,500,500,1.0,0.2242747247219085,0.2249686419963836
9000,890,910,890,910,0.978021978021978,490,500,0.98,0.2248632609844207,0.2252960801124572
9250,890,910,880,910,0.9725274725274724,490,500,0.98,0.2277971059083938,0.2275911271572113
9500,875,910,880,910,0.9642857142857144,500,500,1.0,0.2271756678819656,0.2266033589839935
9750,890,910,885,910,0.9752747252747253,500,500,1.0,0.2287409603595733,0.2282638400793075
10000,890,910,880,910,0.9725274725274724,500,500,1.0,0.2233218401670456,0.2231724858283996
10250,885,910,874,910,0.9664835164835164,500,500,1.0,0.2214972525835037,0.2211133539676666
10500,870,910,870,910,0.956043956043956,500,500,1.0,0.2234708964824676,0.2237010449171066
10750,890,910,883,910,0.9741758241758242,500,500,1.0,0.2188381254673004,0.2183884978294372
11000,890,910,890,910,0.978021978021978,500,500,1.0,0.2188155800104141,0.2180801331996917
11250,890,910,890,910,0.978021978021978,500,500,1.0,0.2174935936927795,0.2172790318727493
11500,875,910,880,910,0.9642857142857144,500,500,1.0,0.2209225594997406,0.2202807366847992
11750,880,910,874,910,0.9637362637362638,496,500,0.992,0.2207178920507431,0.2208119630813598
12000,890,910,887,910,0.9763736263736263,500,500,1.0,0.2193197458982467,0.2195995002985
12250,880,910,880,910,0.967032967032967,500,500,1.0,0.2187704890966415,0.2184353619813919
12500,890,910,890,910,0.978021978021978,500,500,1.0,0.2168985903263092,0.2166673988103866
12750,890,910,870,910,0.967032967032967,500,500,1.0,0.2170670181512832,0.2166105806827545
13000,890,910,886,910,0.9758241758241758,500,500,1.0,0.2159970253705978,0.2162765115499496
13250,890,910,876,910,0.9703296703296704,500,500,1.0,0.2145029008388519,0.2145161628723144
13500,890,910,890,910,0.978021978021978,500,500,1.0,0.2166576981544494,0.2160822451114654
13750,890,910,887,910,0.9763736263736263,500,500,1.0,0.2140398025512695,0.2138875424861908
14000,890,910,878,910,0.9714285714285714,476,500,0.952,0.2162450551986694,0.2161016017198562
14250,890,910,890,910,0.978021978021978,500,500,1.0,0.2144237160682678,0.2137398868799209
14500,890,910,884,910,0.9747252747252748,500,500,1.0,0.2134196609258651,0.2135474383831024
14750,880,910,890,910,0.9725274725274724,500,500,1.0,0.2132384330034256,0.2133660763502121
15000,890,910,890,910,0.978021978021978,496,500,0.992,0.2132396101951599,0.213358387351036
15250,890,910,890,910,0.978021978021978,500,500,1.0,0.2123004496097564,0.2123854011297226
15500,890,910,890,910,0.978021978021978,500,500,1.0,0.2113446444272995,0.2113386988639831
15750,890,910,880,910,0.9725274725274724,495,500,0.99,0.2113599628210067,0.2114098370075225
16000,890,910,890,910,0.978021978021978,490,500,0.98,0.2109972238540649,0.2112832218408584
16250,890,910,890,910,0.978021978021978,500,500,1.0,0.2101889848709106,0.2100781500339508
16500,890,910,880,910,0.9725274725274724,500,500,1.0,0.210258737206459,0.2105388641357422
16750,890,910,890,910,0.978021978021978,500,500,1.0,0.2097212821245193,0.2093507945537567
17000,890,910,890,910,0.978021978021978,500,500,1.0,0.20980004966259,0.2097999155521392
17250,890,910,890,910,0.978021978021978,500,500,1.0,0.2099538445472717,0.2095210999250412
17500,890,910,890,910,0.978021978021978,495,500,0.99,0.2090503573417663,0.2086206823587417
17750,890,910,873,910,0.9686813186813188,500,500,1.0,0.207944244146347,0.2080797404050827
18000,890,910,890,910,0.978021978021978,500,500,1.0,0.2081472277641296,0.2083301097154617
18250,890,910,890,910,0.978021978021978,500,500,1.0,0.2068992257118225,0.2070040106773376
18500,890,910,890,910,0.978021978021978,500,500,1.0,0.2071506083011627,0.2071140706539154
18750,890,910,890,910,0.978021978021978,490,500,0.98,0.2075230032205581,0.2077643722295761
19000,890,910,882,910,0.9736263736263736,490,500,0.98,0.2073879987001419,0.2072482258081436
19250,890,910,890,910,0.978021978021978,490,500,0.98,0.2057597339153289,0.2055262774229049
19500,890,910,890,910,0.978021978021978,500,500,1.0,0.2054416835308075,0.2053710520267486
19750,890,910,890,910,0.978021978021978,500,500,1.0,0.2052804231643676,0.205061450600624
20000,890,910,890,910,0.978021978021978,490,500,0.98,0.2052337676286697,0.205229714512825
20250,890,910,890,910,0.978021978021978,490,500,0.98,0.2049138098955154,0.2050352543592453
20500,890,910,890,910,0.978021978021978,495,500,0.99,0.2039717882871627,0.204334944486618
20750,890,910,890,910,0.978021978021978,500,500,1.0,0.2042367309331894,0.2042025178670883
21000,890,910,890,910,0.978021978021978,500,500,1.0,0.2039029002189636,0.2034839242696762
21250,890,910,890,910,0.978021978021978,500,500,1.0,0.2033707499504089,0.2031910568475723
21500,890,910,890,910,0.978021978021978,500,500,1.0,0.2033924162387848,0.2035129964351654
21750,890,910,890,910,0.978021978021978,500,500,1.0,0.2031713873147964,0.2030067443847656
22000,890,910,890,910,0.978021978021978,500,500,1.0,0.2028987556695938,0.2030993998050689
