iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,0,0,2.88338589668274,2.883296012878418
250,80,910,90,910,0.0934065934065934,0,0,0,1.2209036350250244,1.2202975749969482
500,116,910,71,910,0.1027472527472527,0,0,0,0.9985756874084472,0.998434841632843
750,225,910,79,910,0.167032967032967,0,0,0,0.9465867877006532,0.9467742443084716
1000,456,910,186,910,0.3527472527472527,0,0,0,0.909758448600769,0.9096177816390992
1250,684,910,339,910,0.5620879120879121,0,0,0,0.8508962392807007,0.8513069152832031
1500,790,910,496,910,0.7065934065934066,0,0,0,0.8199188113212585,0.8197131156921387
1750,870,910,638,910,0.8285714285714286,0,0,0,0.7897554039955139,0.7896122932434082
2000,870,910,807,910,0.9214285714285714,0,0,0,0.7718217968940735,0.7726320624351501
2250,900,910,837,910,0.9543956043956044,0,0,0,0.7643617391586304,0.7628934383392334
2500,880,910,870,910,0.9615384615384616,0,0,0,0.7462101578712463,0.7465531229972839
2750,865,910,724,910,0.8730769230769231,0,0,0,0.7522674798965454,0.7520520091056824
3000,841,910,860,910,0.9346153846153846,0,0,0,0.730735182762146,0.730720043182373
3250,878,910,840,910,0.943956043956044,0,0,0,0.724202573299408,0.7235418558120728
3500,880,910,860,910,0.956043956043956,0,0,0,0.7187309265136719,0.7185229659080505
3750,870,910,880,910,0.9615384615384616,0,0,0,0.7067500948905945,0.7065765857696533
4000,890,910,850,910,0.956043956043956,0,0,0,0.7040073871612549,0.704725980758667
4250,850,910,856,910,0.9373626373626374,0,0,0,0.7008004188537598,0.7005701661109924
4500,910,910,860,910,0.9725274725274724,0,0,0,0.6965628266334534,0.6969423890113831
4750,880,910,880,910,0.967032967032967,0,0,0,0.6872642636299133,0.6867354512214661
5000,879,910,870,910,0.960989010989011,0,0,0,0.6916162967681885,0.6922300457954407
5250,890,910,890,910,0.978021978021978,0,0,0,0.6823710799217224,0.6821044087409973
5500,890,910,870,910,0.967032967032967,0,0,0,0.6868234872817993,0.6860156059265137
5750,890,910,883,910,0.9741758241758242,0,0,0,0.676645815372467,0.6771458983421326
6000,890,910,880,910,0.9725274725274724,0,0,0,0.6782228350639343,0.6774292588233948
6250,890,910,890,910,0.978021978021978,0,0,0,0.6688584685325623,0.6686625480651855
6500,847,910,850,910,0.9324175824175824,0,0,0,0.678042471408844,0.6784239411354065
6750,890,910,880,910,0.9725274725274724,0,0,0,0.6718971133232117,0.6718929409980774
7000,890,910,870,910,0.967032967032967,0,0,0,0.6660306453704834,0.6657688021659851
7250,890,910,866,910,0.9648351648351648,0,0,0,0.6634268760681152,0.6636590361595154
7500,880,910,890,910,0.9725274725274724,0,0,0,0.6638162732124329,0.6639158129692078
7750,880,910,880,910,0.967032967032967,0,0,0,0.6603612303733826,0.6608120799064636
8000,890,910,890,910,0.978021978021978,0,0,0,0.6607345342636108,0.6616944670677185
8250,890,910,890,910,0.978021978021978,0,0,0,0.6554935574531555,0.6565183997154236
8500,874,910,880,910,0.9637362637362638,0,0,0,0.655548095703125,0.6554481983184814
8750,845,910,880,910,0.9478021978021978,0,0,0,0.6572210192680359,0.6578819751739502
9000,880,910,890,910,0.9725274725274724,0,0,0,0.6553890705108643,0.6562576293945312
9250,890,910,886,910,0.9758241758241758,0,0,0,0.6499654650688171,0.6501666307449341
9500,890,910,880,910,0.9725274725274724,0,0,0,0.6541650295257568,0.6536750793457031
9750,890,910,890,910,0.978021978021978,0,0,0,0.6465415954589844,0.6472735404968262
10000,870,910,890,910,0.967032967032967,0,0,0,0.649533212184906,0.6492702960968018
10250,890,910,870,910,0.967032967032967,0,0,0,0.647426962852478,0.6474105715751648
10500,890,910,890,910,0.978021978021978,0,0,0,0.6448233723640442,0.6443674564361572
10750,890,910,880,910,0.9725274725274724,0,0,0,0.6463953256607056,0.6463330984115601
11000,890,910,890,910,0.978021978021978,0,0,0,0.6456393599510193,0.6453678607940674
11250,890,910,890,910,0.978021978021978,0,0,0,0.6416580677032471,0.6422833800315857
11500,890,910,890,910,0.978021978021978,0,0,0,0.6401287317276001,0.6398885250091553
11750,890,910,880,910,0.9725274725274724,0,0,0,0.6375951170921326,0.6378470659255981
12000,890,910,890,910,0.978021978021978,0,0,0,0.63828444480896,0.6381581425666809
12250,890,910,890,910,0.978021978021978,0,0,0,0.6371084451675415,0.6368570923805237
12500,880,910,890,910,0.9725274725274724,0,0,0,0.6354513764381409,0.6349305510520935
12750,890,910,890,910,0.978021978021978,0,0,0,0.6365085244178772,0.636351466178894
13000,890,910,890,910,0.978021978021978,0,0,0,0.6329809427261353,0.6328452229499817
13250,870,910,890,910,0.967032967032967,0,0,0,0.6337096095085144,0.633876621723175
13500,890,910,890,910,0.978021978021978,0,0,0,0.6331719160079956,0.6335721015930176
13750,890,910,890,910,0.978021978021978,0,0,0,0.631259024143219,0.6313842535018921
14000,890,910,890,910,0.978021978021978,0,0,0,0.6326684951782227,0.6329749226570129
14250,890,910,880,910,0.9725274725274724,0,0,0,0.6304724216461182,0.6308577060699463
14500,882,910,890,910,0.9736263736263736,0,0,0,0.6315608024597168,0.6311155557632446
14750,890,910,890,910,0.978021978021978,0,0,0,0.6304219365119934,0.6308681964874268
15000,880,910,880,910,0.967032967032967,0,0,0,0.6268134117126465,0.626740038394928
15250,890,910,890,910,0.978021978021978,0,0,0,0.628009557723999,0.6277087330818176
15500,890,910,890,910,0.978021978021978,0,0,0,0.6248762011528015,0.6248576641082764
