iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
10500,0,0,0,0,0.0,0,500,0.0,0.6907507181167603,0.6892260909080505
10750,0,0,0,0,0.0,4,500,0.008,0.6832616925239563,0.6824564933776855
11000,0,0,0,0,0.0,23,500,0.046,0.6784561276435852,0.6767947673797607
11250,0,0,0,0,0.0,4,500,0.008,0.6832793354988098,0.6830766797065735
11500,0,0,0,0,0.0,20,500,0.04,0.6787803173065186,0.6800987124443054
11750,0,0,0,0,0.0,10,500,0.02,0.6785706281661987,0.6760828495025635
12000,0,0,0,0,0.0,30,500,0.06,0.6600068807601929,0.6599628329277039
12250,0,0,0,0,0.0,46,500,0.092,0.669116199016571,0.6669626832008362
12500,0,0,0,0,0.0,30,500,0.06,0.6561077237129211,0.6570459008216858
12750,0,0,0,0,0.0,10,500,0.02,0.6625543236732483,0.6610239148139954
13000,0,0,0,0,0.0,14,500,0.028,0.6703364849090576,0.6703937649726868
13250,0,0,0,0,0.0,20,500,0.04,0.6503500938415527,0.6490421891212463
13500,0,0,0,0,0.0,20,500,0.04,0.6585995554924011,0.658510684967041
13750,0,0,0,0,0.0,30,500,0.06,0.6549127697944641,0.655143678188324
14000,0,0,0,0,0.0,30,500,0.06,0.6436020731925964,0.6449993848800659
14250,0,0,0,0,0.0,40,500,0.08,0.6479547023773193,0.6465232968330383
14500,0,0,0,0,0.0,15,500,0.03,0.6441118121147156,0.6448636651039124
14750,0,0,0,0,0.0,25,500,0.05,0.6494975090026855,0.6494758725166321
15000,0,0,0,0,0.0,30,500,0.06,0.6425906419754028,0.6412598490715027
15250,0,0,0,0,0.0,20,500,0.04,0.6460922956466675,0.6478649973869324
15500,0,0,0,0,0.0,39,500,0.078,0.6411923766136169,0.6417555809020996
15750,0,0,0,0,0.0,20,500,0.04,0.6402168273925781,0.6401627063751221
16000,0,0,0,0,0.0,20,500,0.04,0.6404277682304382,0.6389696598052979
16250,0,0,0,0,0.0,30,500,0.06,0.6315171718597412,0.6306532025337219
16500,0,0,0,0,0.0,10,500,0.02,0.6290392875671387,0.6305232048034668
16750,0,0,0,0,0.0,30,500,0.06,0.6232144832611084,0.6232314109802246
17000,0,0,0,0,0.0,44,500,0.088,0.6224375367164612,0.6231741905212402
17250,0,0,0,0,0.0,30,500,0.06,0.6207097768783569,0.6213222742080688
17500,0,0,0,0,0.0,30,500,0.06,0.6189285516738892,0.6199195384979248
17750,0,0,0,0,0.0,40,500,0.08,0.6121286749839783,0.6140555143356323
18000,0,0,0,0,0.0,36,500,0.072,0.6164065003395081,0.6144693493843079
18250,0,0,0,0,0.0,60,500,0.12,0.6098949313163757,0.6113520264625549
18500,0,0,0,0,0.0,40,500,0.08,0.6111506819725037,0.6093371510505676
18750,0,0,0,0,0.0,30,500,0.06,0.605966329574585,0.6040542721748352
19000,0,0,0,0,0.0,30,500,0.06,0.6062032580375671,0.6064445972442627
