iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,0,0,0,0.0,0,500,0.0,3.955345869064331,3.9556689262390137
250,0,0,0,0,0.0,0,500,0.0,1.38904070854187,1.3891737461090088
500,0,0,0,0,0.0,32,500,0.064,0.5356189608573914,0.5355550050735474
750,0,0,0,0,0.0,320,500,0.64,0.3291545510292053,0.329508900642395
1000,0,0,0,0,0.0,420,500,0.84,0.2916658520698547,0.2919179797172546
1250,0,0,0,0,0.0,430,500,0.86,0.2800134420394897,0.2803629636764526
1500,0,0,0,0,0.0,440,500,0.88,0.2638095915317535,0.2641068696975708
1750,0,0,0,0,0.0,460,500,0.92,0.2356641739606857,0.2354906648397445
2000,0,0,0,0,0.0,430,500,0.86,0.2372028529644012,0.2370581030845642
2250,0,0,0,0,0.0,490,500,0.98,0.2160477638244629,0.2164656817913055
2500,0,0,0,0,0.0,450,500,0.9,0.2272420823574066,0.2279639095067978
2750,0,0,0,0,0.0,480,500,0.96,0.2114143818616867,0.2117857933044433
3000,0,0,0,0,0.0,480,500,0.96,0.2096618413925171,0.2096265852451324
3250,0,0,0,0,0.0,500,500,1.0,0.2100851386785507,0.2095352113246917
3500,0,0,0,0,0.0,492,500,0.984,0.2101762592792511,0.2103131115436554
3750,0,0,0,0,0.0,494,500,0.988,0.2098005414009094,0.2096597850322723
4000,0,0,0,0,0.0,496,500,0.992,0.204584538936615,0.2045580744743347
4250,0,0,0,0,0.0,476,500,0.952,0.2109895497560501,0.2111117988824844
4500,0,0,0,0,0.0,500,500,1.0,0.2056623995304107,0.2055217772722244
4750,0,0,0,0,0.0,480,500,0.96,0.2054237872362136,0.2052401006221771
5000,0,0,0,0,0.0,500,500,1.0,0.1999910324811935,0.1996923238039016
5250,0,0,0,0,0.0,490,500,0.98,0.2036905288696289,0.2035460919141769
5500,0,0,0,0,0.0,490,500,0.98,0.2035364508628845,0.2032285183668136
5750,0,0,0,0,0.0,490,500,0.98,0.2012916356325149,0.2016423642635345
6000,0,0,0,0,0.0,460,500,0.92,0.2020946443080902,0.2021189630031585
6250,0,0,0,0,0.0,500,500,1.0,0.2021728903055191,0.2028014510869979
6500,0,0,0,0,0.0,480,500,0.96,0.2006765007972717,0.2001183480024337
6750,0,0,0,0,0.0,490,500,0.98,0.2022786289453506,0.2018536031246185
7000,0,0,0,0,0.0,490,500,0.98,0.2000940293073654,0.2002539485692978
7250,0,0,0,0,0.0,500,500,1.0,0.2012608498334884,0.2012950927019119
7500,0,0,0,0,0.0,500,500,1.0,0.1983268857002258,0.1982498914003372
7750,0,0,0,0,0.0,500,500,1.0,0.2027342468500137,0.203486829996109
8000,0,0,0,0,0.0,500,500,1.0,0.1985783576965332,0.1985232532024383
8250,0,0,0,0,0.0,490,500,0.98,0.1999614387750625,0.2002912163734436
8500,0,0,0,0,0.0,496,500,0.992,0.2016530185937881,0.201982706785202
8750,0,0,0,0,0.0,490,500,0.98,0.1986695677042007,0.1986948847770691
9000,0,0,0,0,0.0,500,500,1.0,0.1949668079614639,0.1944297403097152
9250,0,0,0,0,0.0,500,500,1.0,0.1981921792030334,0.198584645986557
9500,0,0,0,0,0.0,500,500,1.0,0.1966318935155868,0.196464866399765
9750,0,0,0,0,0.0,490,500,0.98,0.1974218785762787,0.1977927833795547
10000,0,0,0,0,0.0,500,500,1.0,0.1989319920539856,0.1990515738725662
10250,0,0,0,0,0.0,500,500,1.0,0.1937282979488372,0.1936633288860321
10500,0,0,0,0,0.0,490,500,0.98,0.199155107140541,0.1990029960870742
10750,0,0,0,0,0.0,500,500,1.0,0.1975705921649933,0.1979584842920303
11000,0,0,0,0,0.0,500,500,1.0,0.194743201136589,0.1948550343513488
11250,0,0,0,0,0.0,500,500,1.0,0.1948800683021545,0.1942996382713318
11500,0,0,0,0,0.0,500,500,1.0,0.1951526999473571,0.1949935406446457
11750,0,0,0,0,0.0,500,500,1.0,0.1966724842786789,0.1964948773384094
12000,0,0,0,0,0.0,490,500,0.98,0.1960743069648742,0.1954517960548401
12250,0,0,0,0,0.0,500,500,1.0,0.193702682852745,0.1940451115369796
12500,0,0,0,0,0.0,500,500,1.0,0.1951966136693954,0.1952951401472091
12750,0,0,0,0,0.0,500,500,1.0,0.1930935084819793,0.1928475052118301
13000,0,0,0,0,0.0,500,500,1.0,0.192451074719429,0.1925527155399322
13250,0,0,0,0,0.0,500,500,1.0,0.1936115473508834,0.1938002258539199
13500,0,0,0,0,0.0,500,500,1.0,0.1910439729690551,0.1912306547164917
13750,0,0,0,0,0.0,500,500,1.0,0.1912070661783218,0.1916252672672271
14000,0,0,0,0,0.0,490,500,0.98,0.1929819285869598,0.1929505914449691
14250,0,0,0,0,0.0,500,500,1.0,0.1909133493900299,0.1913213580846786
14500,0,0,0,0,0.0,500,500,1.0,0.1915842294692993,0.1915330290794372
14750,0,0,0,0,0.0,500,500,1.0,0.1904567182064056,0.1904746294021606
15000,0,0,0,0,0.0,500,500,1.0,0.1911402940750122,0.1912834197282791
15250,0,0,0,0,0.0,490,500,0.98,0.1915027797222137,0.1909528970718383
15500,0,0,0,0,0.0,500,500,1.0,0.1904095113277435,0.1902394294738769
