iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
0,0,910,0,910,0.0,0,0,0,2.92622447013855,2.9262924194335938
250,80,910,90,910,0.0934065934065934,0,0,0,1.0324177742004397,1.0317822694778442
500,167,910,80,910,0.1357142857142857,0,0,0,0.9531149864196776,0.9533644914627076
750,544,910,389,910,0.5126373626373626,0,0,0,0.8584973812103271,0.8591578602790833
1000,685,910,686,910,0.7532967032967033,0,0,0,0.8054101467132568,0.804952085018158
1250,770,910,730,910,0.8241758241758241,0,0,0,0.7587701678276062,0.7584130764007568
1500,890,910,845,910,0.9532967032967034,0,0,0,0.6946204900741577,0.6943926215171814
1750,830,910,850,910,0.9230769230769232,0,0,0,0.6743261218070984,0.6739145517349243
2000,880,910,850,910,0.9505494505494504,0,0,0,0.655164897441864,0.6551031470298767
2250,880,910,860,910,0.956043956043956,0,0,0,0.6308972835540771,0.6303255558013916
2500,880,910,840,910,0.945054945054945,0,0,0,0.62884122133255,0.6299450993537903
2750,900,910,830,910,0.9505494505494504,0,0,0,0.6173408627510071,0.6173059940338135
3000,900,910,850,910,0.9615384615384616,0,0,0,0.612059473991394,0.6115361452102661
3250,884,910,880,910,0.9692307692307692,0,0,0,0.6018151640892029,0.6018025875091553
3500,890,910,860,910,0.9615384615384616,0,0,0,0.6076000332832336,0.608107328414917
3750,880,910,850,910,0.9505494505494504,0,0,0,0.6129067540168762,0.6122776865959167
4000,890,910,880,910,0.9725274725274724,0,0,0,0.6004605889320374,0.6001166701316833
4250,870,910,880,910,0.9615384615384616,0,0,0,0.6034755706787109,0.604356586933136
4500,890,910,850,910,0.956043956043956,0,0,0,0.5973458290100098,0.5969682931900024
4750,870,910,850,910,0.945054945054945,0,0,0,0.6152441501617432,0.6160886287689209
5000,890,910,880,910,0.9725274725274724,0,0,0,0.5920537114143372,0.592474102973938
5250,890,910,826,910,0.9428571428571428,0,0,0,0.6005306243896484,0.6002222895622253
5500,885,910,890,910,0.9752747252747253,0,0,0,0.5955649018287659,0.5959324836730957
5750,890,910,870,910,0.967032967032967,0,0,0,0.5930769443511963,0.5934857130050659
6000,890,910,870,910,0.967032967032967,0,0,0,0.5895965099334717,0.5900241136550903
6250,880,910,890,910,0.9725274725274724,0,0,0,0.5899016857147217,0.5896859169006348
6500,890,910,830,910,0.945054945054945,0,0,0,0.5918958187103271,0.5917094945907593
6750,890,910,820,910,0.9395604395604396,0,0,0,0.6505018472671509,0.651684582233429
7000,880,910,850,910,0.9505494505494504,0,0,0,0.592168927192688,0.5919305086135864
7250,890,910,880,910,0.9725274725274724,0,0,0,0.5858365893363953,0.5854843854904175
7500,870,910,820,910,0.9285714285714286,0,0,0,0.5953885912895203,0.5955606698989868
7750,870,910,850,910,0.945054945054945,0,0,0,0.5960432291030884,0.5953676104545593
8000,880,910,890,910,0.9725274725274724,0,0,0,0.5765252113342285,0.5766789317131042
8250,870,910,890,910,0.967032967032967,0,0,0,0.5824667811393738,0.5828354358673096
8500,890,910,890,910,0.978021978021978,0,0,0,0.5767266750335693,0.5759316086769104
8750,890,910,860,910,0.9615384615384616,0,0,0,0.5789909958839417,0.5790184736251831
9000,890,910,890,910,0.978021978021978,0,0,0,0.5857863426208496,0.585602879524231
9250,890,910,880,910,0.9725274725274724,0,0,0,0.5811190605163574,0.5807868838310242
9500,890,910,850,910,0.956043956043956,0,0,0,0.5849539041519165,0.5849453210830688
9750,890,910,875,910,0.9697802197802198,0,0,0,0.5727704763412476,0.5724582672119141
10000,880,910,880,910,0.967032967032967,0,0,0,0.5815098285675049,0.5811724662780762
10250,880,910,854,910,0.9527472527472528,0,0,0,0.5831660628318787,0.5824940800666809
10500,880,910,880,910,0.967032967032967,0,0,0,0.5750277042388916,0.5748984813690186
10750,870,910,880,910,0.9615384615384616,0,0,0,0.579764723777771,0.5796372294425964
11000,880,910,880,910,0.967032967032967,0,0,0,0.5832227468490601,0.5824253559112549
11250,880,910,850,910,0.9505494505494504,0,0,0,0.5743420124053955,0.573870837688446
11500,885,910,890,910,0.9752747252747253,0,0,0,0.5735337734222412,0.5732776522636414
11750,890,910,870,910,0.967032967032967,0,0,0,0.5734625458717346,0.573837161064148
12000,890,910,880,910,0.9725274725274724,0,0,0,0.57240229845047,0.572713315486908
12250,890,910,890,910,0.978021978021978,0,0,0,0.5681369304656982,0.568974494934082
12500,880,910,860,910,0.956043956043956,0,0,0,0.5769246816635132,0.5769785046577454
12750,890,910,890,910,0.978021978021978,0,0,0,0.5689694285392761,0.5687630772590637
13000,890,910,890,910,0.978021978021978,0,0,0,0.572299599647522,0.5719892382621765
13250,890,910,880,910,0.9725274725274724,0,0,0,0.5693425536155701,0.5689206123352051
13500,850,910,880,910,0.9505494505494504,0,0,0,0.5676702260971069,0.5667629241943359
13750,890,910,890,910,0.978021978021978,0,0,0,0.5651703476905823,0.565161943435669
14000,890,910,890,910,0.978021978021978,0,0,0,0.5638535022735596,0.5648351907730103
14250,890,910,860,910,0.9615384615384616,0,0,0,0.5679316520690918,0.567791223526001
14500,890,910,890,910,0.978021978021978,0,0,0,0.5674035549163818,0.5677523612976074
14750,890,910,880,910,0.9725274725274724,0,0,0,0.5683637261390686,0.5678706169128418
15000,890,910,890,910,0.978021978021978,0,0,0,0.5627473592758179,0.5623226165771484
15250,890,910,880,910,0.9725274725274724,0,0,0,0.5667014718055725,0.5660564303398132
15500,890,910,890,910,0.978021978021978,0,0,0,0.5647898316383362,0.5642134547233582
15750,890,910,870,910,0.967032967032967,0,0,0,0.5610611438751221,0.5614301562309265
16000,880,910,890,910,0.9725274725274724,0,0,0,0.5626062154769897,0.562454342842102
16250,890,910,890,910,0.978021978021978,0,0,0,0.5596248507499695,0.5599521398544312
16500,890,910,890,910,0.978021978021978,0,0,0,0.5600031614303589,0.5604820847511292
16750,890,910,890,910,0.978021978021978,0,0,0,0.5590474605560303,0.5586010217666626
17000,890,910,890,910,0.978021978021978,0,0,0,0.5595398545265198,0.5600143671035767
17250,890,910,890,910,0.978021978021978,0,0,0,0.5579807758331299,0.5578979253768921
17500,890,910,890,910,0.978021978021978,0,0,0,0.5570209622383118,0.5573137402534485
17750,890,910,890,910,0.978021978021978,0,0,0,0.5548035502433777,0.5548725724220276
18000,890,910,890,910,0.978021978021978,0,0,0,0.5556192994117737,0.5555379390716553
18250,890,910,880,910,0.9725274725274724,0,0,0,0.5558549165725708,0.5557697415351868
18500,890,910,890,910,0.978021978021978,0,0,0,0.5541558265686035,0.5539557933807373
18750,890,910,890,910,0.978021978021978,0,0,0,0.5523772835731506,0.5524137020111084
19000,890,910,890,910,0.978021978021978,0,0,0,0.5522226691246033,0.5521292090415955
19250,890,910,890,910,0.978021978021978,0,0,0,0.5517926216125488,0.5513278245925903
19500,890,910,880,910,0.9725274725274724,0,0,0,0.550620436668396,0.5508856773376465
19750,890,910,890,910,0.978021978021978,0,0,0,0.5501270294189453,0.5501463413238525
20000,880,910,890,910,0.9725274725274724,0,0,0,0.5484153628349304,0.5481002926826477
20250,890,910,890,910,0.978021978021978,0,0,0,0.5483405590057373,0.547991931438446
20500,890,910,890,910,0.978021978021978,0,0,0,0.5484135150909424,0.5484520196914673
20750,890,910,890,910,0.978021978021978,0,0,0,0.546715497970581,0.546578049659729
21000,890,910,890,910,0.978021978021978,0,0,0,0.5459309220314026,0.5459204912185669
21250,890,910,890,910,0.978021978021978,0,0,0,0.5439918637275696,0.5444588661193848
21500,890,910,890,910,0.978021978021978,0,0,0,0.5455000996589661,0.5453492403030396
21750,890,910,890,910,0.978021978021978,0,0,0,0.5439775586128235,0.5439969897270203
22000,890,910,890,910,0.978021978021978,0,0,0,0.5430502891540527,0.5428953766822815
22250,890,910,890,910,0.978021978021978,0,0,0,0.5426532626152039,0.5431773066520691
22500,890,910,890,910,0.978021978021978,0,0,0,0.5426363945007324,0.5426468849182129
22750,890,910,890,910,0.978021978021978,0,0,0,0.5416340231895447,0.5411860942840576
23000,890,910,890,910,0.978021978021978,0,0,0,0.5405824184417725,0.5401885509490967
23250,890,910,890,910,0.978021978021978,0,0,0,0.5409548878669739,0.541314959526062
23500,890,910,890,910,0.978021978021978,0,0,0,0.5399776697158813,0.5400686860084534
23750,890,910,890,910,0.978021978021978,0,0,0,0.5394213199615479,0.5389986634254456
24000,890,910,890,910,0.978021978021978,0,0,0,0.5385227799415588,0.5387512445449829
24250,890,910,890,910,0.978021978021978,0,0,0,0.5384914875030518,0.5386195182800293
24500,890,910,890,910,0.978021978021978,0,0,0,0.5380056500434875,0.538524866104126
24750,890,910,890,910,0.978021978021978,0,0,0,0.5379711389541626,0.5380993485450745
25000,890,910,890,910,0.978021978021978,0,0,0,0.5380169153213501,0.5381575226783752
25250,890,910,890,910,0.978021978021978,0,0,0,0.5382238626480103,0.5383519530296326
25500,890,910,890,910,0.978021978021978,0,0,0,0.5382587909698486,0.5381277799606323
25750,890,910,890,910,0.978021978021978,0,0,0,0.5379810333251953,0.5383915305137634
26000,890,910,890,910,0.978021978021978,0,0,0,0.5377500653266907,0.5377458333969116
26250,890,910,890,910,0.978021978021978,0,0,0,0.5379924178123474,0.5379660129547119
26500,890,910,890,910,0.978021978021978,0,0,0,0.5374760627746582,0.5374385118484497
26750,890,910,890,910,0.978021978021978,0,0,0,0.5382307171821594,0.537590503692627
27000,890,910,890,910,0.978021978021978,0,0,0,0.5377580523490906,0.5380778312683105
27250,890,910,890,910,0.978021978021978,0,0,0,0.5377592444419861,0.5376492142677307
27500,890,910,890,910,0.978021978021978,0,0,0,0.5376870632171631,0.5377045273780823
27750,890,910,890,910,0.978021978021978,0,0,0,0.5381868481636047,0.5380232334136963
28000,890,910,890,910,0.978021978021978,0,0,0,0.5374565720558167,0.5378038287162781
28250,890,910,890,910,0.978021978021978,0,0,0,0.5377371311187744,0.5375543832778931
28500,890,910,890,910,0.978021978021978,0,0,0,0.537444531917572,0.5374499559402466
28750,890,910,890,910,0.978021978021978,0,0,0,0.5379815101623535,0.5377306938171387
29000,890,910,890,910,0.978021978021978,0,0,0,0.5374048352241516,0.5372553467750549
29250,890,910,890,910,0.978021978021978,0,0,0,0.5376650094985962,0.5379273891448975
29500,890,910,890,910,0.978021978021978,0,0,0,0.5379989147186279,0.5384792685508728
29750,890,910,890,910,0.978021978021978,0,0,0,0.5375980138778687,0.5377911925315857
30000,890,910,890,910,0.978021978021978,0,0,0,0.5376582741737366,0.5375649929046631
